time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],
169,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.58,2157.35,3.98707e+08,-3.82715e+07,-5.55786e+07,143.315,887.11,356.656,-0.00115982,0.000701301,0.000458323,-0.0566429,0.0373023,0.0195325,0.997506,-3.26321e-07,9.10253e-08,2.35192e-07,0.000143075,1.02353e-07,-1367949.151227211,-6042307.911736283,2786879.880284672,4575.509577,-3408.452133,-5119.23498,4833.163465,-3010.581073,-5131.893718,-2.586729922e-06,1.846025061e-06,3.017205967e-06,0.425086,5.86296,418669,1869.52,24647.2,16515.9,1453.86,22549.5,19317.4,4.713e-06,1,2.70746e-12,1.78664e+06,6.25026e+06,-1.97223e+06,-646.504,4506.88,13662.2,2.58882e+10,-1.26563e+11,-7.03421e+10,-8.08175e+06,7.03735e+07,-1.29581e+08,4.02009e+08,-4.27536e+07,-3.26535e+07,-1243.89,-139146,235201,0,0,0,8.37931e-09,1.20196e-08,-2.03989e-08,-3.08696e-07,1.7312e-06,8.93266e-07,-2.05192e-07,7.94167e-07,-5.88974e-07,-3.81143e-05,2.07831e-05,4.13024e-05,0.0400319,0.0399851,0.0399971,-1.29507e-07,-7.15161e-07,8.44565e-07,-0,-0,-0,0,0,0,
169.1,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.58,2157.36,3.98707e+08,-3.82714e+07,-5.55785e+07,143.315,887.11,356.656,-0.00116015,0.000701397,0.000458557,-0.0567006,0.0373375,0.0195555,0.997501,-3.29573e-07,9.62082e-08,2.33694e-07,0.000143114,1.02409e-07,-1367491.685451516,-6042648.648911753,2786368.045500877,4575.683486,-3407.683818,-5119.590319,4833.612651,-3009.412417,-5132.1554,-2.58684362e-06,1.845516673e-06,3.017444622e-06,0.425003,5.86304,418669,1852.79,24654.1,16428.2,1443.83,22564.6,19232.8,4.713e-06,1,2.70748e-12,1.78658e+06,6.2507e+06,-1.97086e+06,-646.176,4504.42,13665.2,2.58873e+10,-1.26556e+11,-7.0355e+10,-8.09176e+06,7.04072e+07,-1.29614e+08,4.02009e+08,-4.27678e+07,-3.26297e+07,-1274.05,-139252,235202,-1.32342e-23,0,-1.32342e-23,8.37655e-09,1.20215e-08,-2.03981e-08,-3.08691e-07,1.73112e-06,8.93461e-07,-2.05318e-07,7.94228e-07,-5.8891e-07,-3.81183e-05,2.07727e-05,4.13045e-05,0.0399162,0.0399555,0.0399337,-1.32632e-07,-7.10041e-07,8.43003e-07,-0,-0,-0,0,0,0,
169.2,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.58,2157.36,3.98707e+08,-3.82713e+07,-5.55785e+07,143.314,887.11,356.656,-0.00116047,0.00070149,0.000458791,-0.0567583,0.0373726,0.0195786,0.997496,-3.27535e-07,9.28908e-08,2.34116e-07,0.000143153,1.02464e-07,-1367034.018186645,-6042989.44634305,2785855.969198705,4575.857406,-3406.915149,-5119.945735,4834.06197,-3008.243318,-5132.416895,-2.586957192e-06,1.845008535e-06,3.017683039e-06,0.42492,5.86311,418669,1896.22,24667.7,16506.4,1481.27,22565.2,19317.7,4.713e-06,1,2.70749e-12,1.78652e+06,6.25115e+06,-1.9695e+06,-645.844,4501.98,13668.2,2.58865e+10,-1.26549e+11,-7.03679e+10,-8.10124e+06,7.0441e+07,-1.29648e+08,4.02009e+08,-4.27821e+07,-3.26059e+07,-1304.01,-139357,235205,-1.32342e-23,0,-1.32342e-23,8.37378e-09,1.20234e-08,-2.03972e-08,-3.08687e-07,1.73103e-06,8.93657e-07,-2.05443e-07,7.94289e-07,-5.88846e-07,-3.81223e-05,2.07623e-05,4.13066e-05,0.0399965,0.0399438,0.039977,-1.30466e-07,-7.13422e-07,8.43359e-07,-0,-0,-0,0,0,0,
169.3,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.58,2157.36,3.98707e+08,-3.82713e+07,-5.55785e+07,143.314,887.11,356.656,-0.0011608,0.000701577,0.000459027,-0.056816,0.0374078,0.0196016,0.997491,-3.22911e-07,8.77015e-08,2.35404e-07,0.000143191,1.02518e-07,-1366576.517633559,-6043330.029852954,2785344.063352118,4576.031198,-3406.146747,-5120.300943,4834.511238,-3007.074418,-5132.678002,-2.587070723e-06,1.844500255e-06,3.017921402e-06,0.424837,5.86319,418668,1782.91,24550.5,16514.3,1363.36,22450.5,19306.6,4.713e-06,1,2.70751e-12,1.78646e+06,6.2516e+06,-1.96813e+06,-645.518,4499.53,13671.3,2.58856e+10,-1.26542e+11,-7.03807e+10,-8.11097e+06,7.04748e+07,-1.29682e+08,4.02009e+08,-4.27964e+07,-3.25821e+07,-1334.1,-139462,235207,0,0,0,8.371e-09,1.20253e-08,-2.03963e-08,-3.08682e-07,1.73095e-06,8.93852e-07,-2.05568e-07,7.9435e-07,-5.88782e-07,-3.81263e-05,2.07519e-05,4.13087e-05,0.0400519,0.0400514,0.0400422,-1.25714e-07,-7.18674e-07,8.44583e-07,-0,-0,-0,0,0,0,
169.4,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.59,2157.36,3.98707e+08,-3.82711e+07,-5.55784e+07,143.314,887.11,356.656,-0.00116113,0.000701669,0.000459266,-0.0568737,0.0374429,0.0196247,0.997486,-3.29174e-07,9.11625e-08,2.39152e-07,0.00014323,1.02574e-07,-1366118.815592645,-6043670.673545433,2784831.915975751,4576.205002,-3405.377992,-5120.656229,4834.960636,-3005.90508,-5132.938924,-2.587184129e-06,1.843992225e-06,3.018159527e-06,0.424754,5.86327,418668,1808.84,24703.2,16463,1398.13,22604.4,19277.8,4.713e-06,1,2.70752e-12,1.78641e+06,6.25205e+06,-1.96677e+06,-645.197,4497.06,13674.2,2.58847e+10,-1.26535e+11,-7.03936e+10,-8.1212e+06,7.05082e+07,-1.29715e+08,4.02009e+08,-4.28106e+07,-3.25583e+07,-1364.42,-139568,235207,-1.32342e-23,0,-1.32342e-23,8.36823e-09,1.20272e-08,-2.03955e-08,-3.08677e-07,1.73087e-06,8.94047e-07,-2.05693e-07,7.94411e-07,-5.88718e-07,-3.81304e-05,2.07415e-05,4.13108e-05,0.0400065,0.0400937,0.0400263,-1.3185e-07,-7.15276e-07,8.48266e-07,-0,-0,-0,0,0,0,
169.5,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.59,2157.36,3.98707e+08,-3.8271e+07,-5.55784e+07,143.314,887.11,356.656,-0.00116146,0.00070176,0.000459504,-0.0569315,0.0374781,0.0196478,0.997481,-3.29563e-07,9.09139e-08,2.38539e-07,0.000143269,1.02629e-07,-1365661.28029654,-6044011.103364188,2784319.939104876,4576.378678,-3404.609504,-5121.011306,4835.409983,-3004.735941,-5133.19946,-2.58729749e-06,1.843484053e-06,3.018397599e-06,0.424671,5.86334,418668,1744.69,24629.1,16428.8,1333.94,22535.1,19233.5,4.713e-06,1,2.70753e-12,1.78635e+06,6.25249e+06,-1.96541e+06,-644.848,4494.6,13677.3,2.58839e+10,-1.26528e+11,-7.04065e+10,-8.13166e+06,7.0542e+07,-1.29748e+08,4.02009e+08,-4.28249e+07,-3.25345e+07,-1394.81,-139675,235207,0,0,1.32342e-23,8.36546e-09,1.20292e-08,-2.03946e-08,-3.08672e-07,1.73079e-06,8.94243e-07,-2.05818e-07,7.94472e-07,-5.88654e-07,-3.81344e-05,2.0731e-05,4.13128e-05,0.0399781,0.0399748,0.0399805,-1.32111e-07,-7.15588e-07,8.47588e-07,-0,-0,-0,0,0,0,
169.6,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.59,2157.36,3.98707e+08,-3.82709e+07,-5.55784e+07,143.313,887.11,356.657,-0.00116178,0.000701843,0.000459743,-0.0569892,0.0375133,0.0196709,0.997476,-3.22522e-07,8.3602e-08,2.38761e-07,0.000143306,1.02684e-07,-1365203.543499175,-6044351.593303249,2783807.720676312,4576.552365,-3403.840662,-5121.366462,4835.859459,-3003.566364,-5133.45981,-2.587410725e-06,1.842976131e-06,3.018635432e-06,0.424588,5.86342,418667,1727.84,24572.7,16551.2,1305.45,22463.9,19349.8,4.713e-06,1,2.70755e-12,1.78629e+06,6.25294e+06,-1.96404e+06,-644.503,4492.14,13680.3,2.5883e+10,-1.26521e+11,-7.04194e+10,-8.14203e+06,7.05759e+07,-1.29782e+08,4.02008e+08,-4.28392e+07,-3.25107e+07,-1425.19,-139782,235208,0,0,0,8.36268e-09,1.20311e-08,-2.03937e-08,-3.08667e-07,1.73071e-06,8.94438e-07,-2.05943e-07,7.94533e-07,-5.8859e-07,-3.81384e-05,2.07206e-05,4.13149e-05,0.0400615,0.0399815,0.0400008,-1.24942e-07,-7.22962e-07,8.47745e-07,-0,-0,-0,0,0,0,
169.7,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.59,2157.36,3.98707e+08,-3.82709e+07,-5.55783e+07,143.313,887.11,356.657,-0.0011621,0.000701937,0.000459973,-0.057047,0.0375484,0.019694,0.997471,-3.2436e-07,9.40293e-08,2.30512e-07,0.000143345,1.02739e-07,-1364745.973479629,-6044691.869416294,2783295.672803145,4576.725924,-3403.072087,-5121.721409,4836.308883,-3002.396988,-5133.719773,-2.587523918e-06,1.842468068e-06,3.018873212e-06,0.424505,5.8635,418667,1868.81,24585.6,16485,1451.13,22475.7,19298.7,4.713e-06,1,2.70756e-12,1.78623e+06,6.25339e+06,-1.96268e+06,-644.175,4489.67,13683.3,2.58821e+10,-1.26514e+11,-7.04322e+10,-8.15291e+06,7.06093e+07,-1.29815e+08,4.02008e+08,-4.28536e+07,-3.24869e+07,-1455.83,-139889,235206,0,0,0,8.35991e-09,1.2033e-08,-2.03929e-08,-3.08663e-07,1.73062e-06,8.94634e-07,-2.06068e-07,7.94594e-07,-5.88526e-07,-3.81424e-05,2.07102e-05,4.1317e-05,0.0399344,0.0400531,0.0400265,-1.26652e-07,-7.12598e-07,8.39431e-07,-0,-0,-0,0,0,0,
169.8,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.59,2157.36,3.98707e+08,-3.82708e+07,-5.55783e+07,143.313,887.11,356.657,-0.00116243,0.000702028,0.000460208,-0.0571048,0.0375836,0.0197171,0.997466,-3.25743e-07,9.04639e-08,2.34043e-07,0.000143383,1.02794e-07,-1364288.201960186,-6045032.205576383,2782783.383360908,4576.899495,-3402.303159,-5122.076433,4836.758441,-3001.227171,-5133.979549,-2.587636984e-06,1.841960255e-06,3.019110754e-06,0.424422,5.86357,418667,1794.19,24565.1,16482,1375.97,22456.6,19290.6,4.713e-06,1,2.70758e-12,1.78617e+06,6.25383e+06,-1.96131e+06,-643.869,4487.21,13686.3,2.58812e+10,-1.26507e+11,-7.04451e+10,-8.16209e+06,7.0643e+07,-1.29848e+08,4.02008e+08,-4.28679e+07,-3.24631e+07,-1485.81,-139994,235208,0,0,-1.32342e-23,8.35713e-09,1.20349e-08,-2.0392e-08,-3.08658e-07,1.73054e-06,8.9483e-07,-2.06193e-07,7.94655e-07,-5.88462e-07,-3.81464e-05,2.06998e-05,4.13191e-05,0.0399856,0.0400034,0.0400594,-1.27907e-07,-7.16226e-07,8.42897e-07,-0,-0,-0,0,0,0,
169.9,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.59,2157.36,3.98707e+08,-3.82707e+07,-5.55783e+07,143.313,887.11,356.657,-0.00116276,0.000702117,0.000460445,-0.0571626,0.0376188,0.0197403,0.997461,-3.28549e-07,8.97746e-08,2.37928e-07,0.000143422,1.02849e-07,-1363830.597244176,-6045372.327963658,2782271.264515707,4577.072938,-3401.534497,-5122.431249,4837.207948,-3000.057555,-5134.238936,-2.587750009e-06,1.841452301e-06,3.01934824e-06,0.424339,5.86365,418666,1801.67,24661,16484.7,1386.26,22548.9,19307.6,4.713e-06,1,2.70759e-12,1.78611e+06,6.25428e+06,-1.95995e+06,-643.553,4484.75,13689.3,2.58804e+10,-1.265e+11,-7.0458e+10,-8.1719e+06,7.06767e+07,-1.29882e+08,4.02008e+08,-4.28823e+07,-3.24393e+07,-1516.06,-140099,235209,-1.32341e-23,0,0,8.35435e-09,1.20368e-08,-2.03911e-08,-3.08653e-07,1.73046e-06,8.95025e-07,-2.06318e-07,7.94716e-07,-5.88398e-07,-3.81505e-05,2.06894e-05,4.13211e-05,0.040004,0.0399104,0.0399647,-1.30586e-07,-7.16978e-07,8.46718e-07,-0,-0,-0,0,0,0,
170,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.59,2157.36,3.98707e+08,-3.82706e+07,-5.55782e+07,143.312,887.11,356.657,-0.00116308,0.000702204,0.000460678,-0.0572204,0.037654,0.0197634,0.997455,-3.19403e-07,8.69486e-08,2.32178e-07,0.000143459,1.02903e-07,-1363372.791033349,-6045712.510321973,2781758.90409422,4577.246393,-3400.765482,-5122.786143,4837.657586,-2998.887499,-5134.498138,-2.58786291e-06,1.840944597e-06,3.019585489e-06,0.424256,5.86373,418666,1772.63,24535.7,16573.4,1345.75,22413.5,19381.6,4.713e-06,1,2.70761e-12,1.78606e+06,6.25472e+06,-1.95858e+06,-643.216,4482.28,13692.3,2.58795e+10,-1.26493e+11,-7.04709e+10,-8.18223e+06,7.07105e+07,-1.29915e+08,4.02008e+08,-4.28966e+07,-3.24155e+07,-1546.51,-140206,235209,0,0,-1.32341e-23,8.35158e-09,1.20387e-08,-2.03903e-08,-3.08648e-07,1.73038e-06,8.95221e-07,-2.06443e-07,7.94777e-07,-5.88334e-07,-3.81545e-05,2.06789e-05,4.13232e-05,0.0399227,0.0400564,0.0400503,-1.21312e-07,-7.19867e-07,8.40903e-07,-0,-0,-0,0,0,0,
170.1,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.59,2157.36,3.98707e+08,-3.82705e+07,-5.55782e+07,143.312,887.111,356.657,-0.0011634,0.00070229,0.00046091,-0.0572783,0.0376892,0.0197866,0.99745,-3.19667e-07,8.53343e-08,2.32517e-07,0.000143497,1.02957e-07,-1362915.151633059,-6046052.478974419,2781246.714290717,4577.419719,-3399.996734,-5123.140829,4838.107171,-2997.717645,-5134.756951,-2.587975766e-06,1.840436751e-06,3.019822683e-06,0.424173,5.8638,418666,1744.5,24518.6,16591.8,1315.37,22393.3,19398.5,4.713e-06,1,2.70762e-12,1.786e+06,6.25517e+06,-1.95721e+06,-642.919,4479.81,13695.2,2.58786e+10,-1.26486e+11,-7.04838e+10,-8.19205e+06,7.07439e+07,-1.29948e+08,4.02008e+08,-4.29109e+07,-3.23917e+07,-1576.83,-140311,235208,0,3.30853e-24,0,8.34879e-09,1.20406e-08,-2.03894e-08,-3.08643e-07,1.7303e-06,8.95417e-07,-2.06567e-07,7.94838e-07,-5.8827e-07,-3.81585e-05,2.06685e-05,4.13253e-05,0.0399117,0.0399731,0.0400506,-1.21449e-07,-7.21544e-07,8.41177e-07,-0,-0,-0,0,0,0,
170.2,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.59,2157.36,3.98707e+08,-3.82704e+07,-5.55781e+07,143.312,887.111,356.657,-0.00116373,0.000702378,0.000461154,-0.0573361,0.0377244,0.0198098,0.997445,-3.34085e-07,8.79765e-08,2.44073e-07,0.000143536,1.03013e-07,-1362457.310731936,-6046392.507530137,2780734.282891293,4577.593057,-3399.227633,-5123.495592,4838.556886,-2996.547353,-5135.015579,-2.588088496e-06,1.839929156e-06,3.020059639e-06,0.42409,5.86388,418666,1703.35,24647.9,16391.6,1294.1,22543.8,19214.8,4.713e-06,1,2.70763e-12,1.78594e+06,6.25561e+06,-1.95585e+06,-642.625,4477.33,13698.2,2.58778e+10,-1.26479e+11,-7.04967e+10,-8.20198e+06,7.07773e+07,-1.29981e+08,4.02007e+08,-4.29253e+07,-3.23679e+07,-1607.22,-140416,235207,1.32341e-23,-3.30853e-24,0,8.34601e-09,1.20425e-08,-2.03885e-08,-3.08638e-07,1.73021e-06,8.95613e-07,-2.06692e-07,7.94898e-07,-5.88206e-07,-3.81625e-05,2.06581e-05,4.13273e-05,0.0401157,0.039945,0.0400676,-1.35739e-07,-7.18964e-07,8.52668e-07,-0,-0,-0,0,0,0,
170.3,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.59,2157.36,3.98707e+08,-3.82703e+07,-5.55781e+07,143.312,887.111,356.657,-0.00116405,0.000702464,0.00046139,-0.057394,0.0377596,0.0198329,0.99744,-3.23052e-07,8.68251e-08,2.36162e-07,0.000143574,1.03068e-07,-1361999.636681742,-6046732.322422227,2780222.022168005,4577.766267,-3398.458798,-5123.850147,4839.006547,-2995.377263,-5135.273821,-2.588201184e-06,1.839421419e-06,3.02029654e-06,0.424007,5.86396,418665,1769.75,24580.7,16523.6,1347.34,22457,19345.4,4.713e-06,1,2.70765e-12,1.78588e+06,6.25606e+06,-1.95448e+06,-642.26,4474.87,13701.3,2.58769e+10,-1.26472e+11,-7.05096e+10,-8.21313e+06,7.08115e+07,-1.30015e+08,4.02007e+08,-4.29397e+07,-3.23441e+07,-1638.02,-140524,235206,-1.32341e-23,0,-1.32341e-23,8.34323e-09,1.20444e-08,-2.03877e-08,-3.08633e-07,1.73013e-06,8.95809e-07,-2.06817e-07,7.94959e-07,-5.88142e-07,-3.81665e-05,2.06477e-05,4.13294e-05,0.0400115,0.039964,0.0399741,-1.24579e-07,-7.20178e-07,8.44692e-07,-0,-0,-0,0,0,0,
170.4,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.59,2157.36,3.98707e+08,-3.82703e+07,-5.55781e+07,143.311,887.111,356.657,-0.00116437,0.000702546,0.00046163,-0.0574519,0.0377948,0.0198561,0.997435,-3.20294e-07,8.1758e-08,2.39178e-07,0.000143612,1.03122e-07,-1361541.761124719,-6047072.197149809,2779709.519829205,4577.939489,-3397.689611,-5124.204779,4839.456337,-2994.206736,-5135.531877,-2.588313745e-06,1.838913933e-06,3.020533204e-06,0.423924,5.86403,418665,1783.52,24601.1,16591.6,1356.17,22466.6,19418.8,4.713e-06,1,2.70766e-12,1.78582e+06,6.2565e+06,-1.95311e+06,-641.942,4472.39,13704.2,2.5876e+10,-1.26465e+11,-7.05225e+10,-8.22341e+06,7.08451e+07,-1.30048e+08,4.02007e+08,-4.29541e+07,-3.23203e+07,-1668.56,-140631,235205,0,3.30853e-24,0,8.34045e-09,1.20463e-08,-2.03868e-08,-3.08628e-07,1.73005e-06,8.96004e-07,-2.06941e-07,7.9502e-07,-5.88078e-07,-3.81705e-05,2.06373e-05,4.13314e-05,0.0401441,0.0400073,0.0399967,-1.21693e-07,-7.25308e-07,8.47643e-07,-0,-0,-0,0,0,0,
170.5,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.59,2157.36,3.98707e+08,-3.82702e+07,-5.55781e+07,143.311,887.111,356.657,-0.00116469,0.000702632,0.000461865,-0.0575098,0.03783,0.0198794,0.99743,-3.2112e-07,8.58121e-08,2.35049e-07,0.00014365,1.03176e-07,-1361084.052444208,-6047411.858267006,2779197.188208145,4578.112582,-3396.920689,-5124.559203,4839.906072,-2993.036413,-5135.789546,-2.588426264e-06,1.838406306e-06,3.020769812e-06,0.423841,5.86411,418665,1780.58,24532.9,16533.6,1355.03,22403.3,19355.9,4.713e-06,1,2.70768e-12,1.78576e+06,6.25695e+06,-1.95174e+06,-641.619,4469.9,13707.2,2.58751e+10,-1.26458e+11,-7.05354e+10,-8.23439e+06,7.08784e+07,-1.30081e+08,4.02007e+08,-4.29685e+07,-3.22965e+07,-1699.4,-140738,235202,0,-3.30853e-24,0,8.33766e-09,1.20482e-08,-2.03859e-08,-3.08624e-07,1.72997e-06,8.962e-07,-2.07066e-07,7.9508e-07,-5.88014e-07,-3.81746e-05,2.06269e-05,4.13335e-05,0.0400685,0.0400113,0.0400319,-1.22392e-07,-7.21317e-07,8.43449e-07,-0,-0,-0,0,0,0,
170.6,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.59,2157.36,3.98707e+08,-3.827e+07,-5.5578e+07,143.311,887.111,356.657,-0.00116501,0.000702717,0.000462098,-0.0575677,0.0378652,0.0199026,0.997425,-3.17125e-07,8.44389e-08,2.32915e-07,0.000143687,1.0323e-07,-1360626.142258276,-6047751.579146423,2778684.614960248,4578.285688,-3396.151416,-5124.913705,4840.355936,-2991.865654,-5136.047028,-2.588538658e-06,1.837898931e-06,3.021006182e-06,0.423757,5.86419,418664,1794.05,24530.5,16602.8,1362.66,22390.1,19427.8,4.713e-06,1,2.70769e-12,1.78571e+06,6.25739e+06,-1.95038e+06,-641.311,4467.42,13710.2,2.58742e+10,-1.26451e+11,-7.05483e+10,-8.24458e+06,7.09119e+07,-1.30114e+08,4.02007e+08,-4.29829e+07,-3.22727e+07,-1729.94,-140844,235201,0,0,1.32341e-23,8.33488e-09,1.20502e-08,-2.0385e-08,-3.08619e-07,1.72988e-06,8.96396e-07,-2.07191e-07,7.95141e-07,-5.8795e-07,-3.81786e-05,2.06165e-05,4.13355e-05,0.0400106,0.0400633,0.040045,-1.1827e-07,-7.22752e-07,8.4125e-07,-0,-0,-0,0,0,0,
170.7,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.59,2157.36,3.98707e+08,-3.82699e+07,-5.5578e+07,143.311,887.111,356.657,-0.00116533,0.000702801,0.000462334,-0.0576256,0.0379004,0.0199258,0.99742,-3.21605e-07,8.41188e-08,2.36221e-07,0.000143725,1.03284e-07,-1360168.214761294,-6048091.223081169,2778172.006258411,4578.458734,-3395.382099,-5125.268141,4840.805839,-2990.694779,-5136.304222,-2.588651008e-06,1.837391414e-06,3.021242497e-06,0.423674,5.86427,418664,1715.35,24524.2,16539.6,1288.61,22392.2,19361.5,4.713e-06,1,2.7077e-12,1.78565e+06,6.25784e+06,-1.94901e+06,-641.018,4464.93,13713.1,2.58734e+10,-1.26444e+11,-7.05612e+10,-8.2546e+06,7.09452e+07,-1.30146e+08,4.02007e+08,-4.29973e+07,-3.22489e+07,-1760.46,-140949,235199,0,-3.30852e-24,0,8.33209e-09,1.20521e-08,-2.03842e-08,-3.08614e-07,1.7298e-06,8.96593e-07,-2.07315e-07,7.95201e-07,-5.87886e-07,-3.81826e-05,2.0606e-05,4.13375e-05,0.0400171,0.0400276,0.0400861,-1.22622e-07,-7.23135e-07,8.44492e-07,-0,-0,-0,0,0,0,
170.8,0,0,0,0,0,0,2.61805e+10,-1.32807e+11,-5.7572e+10,29801.4,4977.59,2157.36,3.98707e+08,-3.82699e+07,-5.55779e+07,143.31,887.111,356.657,-0.00116565,0.000702887,0.000462565,-0.0576836,0.0379356,0.0199491,0.997414,-3.19826e-07,8.66984e-08,2.31713e-07,0.000143762,1.03338e-07,-1359710.454175479,-6048430.653488161,2777659.568332567,4578.631653,-3394.613048,-5125.622369,4841.255689,-2989.524107,-5136.561028,-2.588763274e-06,1.836883952e-06,3.021478664e-06,0.423591,5.86434,418664,1757.97,24488.2,16544.5,1329.09,22351.7,19367.9,4.713e-06,1,2.70772e-12,1.78559e+06,6.25828e+06,-1.94764e+06,-640.709,4462.44,13716.1,2.58725e+10,-1.26437e+11,-7.05741e+10,-8.26502e+06,7.09787e+07,-1.30179e+08,4.02006e+08,-4.30118e+07,-3.22251e+07,-1791.13,-141055,235197,0,0,0,8.3293e-09,1.2054e-08,-2.03833e-08,-3.08609e-07,1.72972e-06,8.96789e-07,-2.0744e-07,7.95262e-07,-5.87822e-07,-3.81866e-05,2.05956e-05,4.13396e-05,0.0399537,0.039963,0.040029,-1.20715e-07,-7.20617e-07,8.39918e-07,-0,-0,-0,0,0,0,
