time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],
75.8,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.07,2157.13,3.98694e+08,-3.83542e+07,-5.56118e+07,143.543,887.09,356.625,-0.000655036,0.00044889,0.000206247,-0.0129762,0.00916747,0.00381531,0.999867,-7.42014e-07,4.53548e-07,2.92397e-07,8.20434e-05,3.36556e-08,-1786053.686308554,-5691879.896997408,3247688.376595521,4388.416384,-4104.51797,-4760.243418,4444.950133,-4014.352129,-4784.618984,-2.445100333e-06,2.332276308e-06,2.744561827e-06,0.501192,5.78834,419042,5057.52,29253.2,11158.7,5067.03,28914.8,12004.3,4.71297e-06,1,2.69025e-12,1.88782e+06,5.75923e+06,-3.06633e+06,-1886.56,5634.55,9400.34,2.62539e+10,-1.31472e+11,-6.05169e+10,113274,3.42284e+07,-7.4296e+07,4.01243e+08,-3.42735e+07,-5.23937e+07,12129.8,-43299.7,162522,0,0,-1.32396e-23,1.03668e-08,1.05328e-08,-2.08996e-08,-3.07755e-07,1.78221e-06,7.45528e-07,-7.74934e-08,7.22665e-07,-6.45172e-07,-3.43827e-05,3.01345e-05,3.78838e-05,0.0401604,0.0400164,0.0399537,-6.74888e-07,-2.79649e-07,9.58468e-07,-0,-0,-0,0,0,0,
75.9,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.07,2157.13,3.98694e+08,-3.83541e+07,-5.56118e+07,143.543,887.09,356.625,-0.000655769,0.000449336,0.000206537,-0.0130089,0.00918993,0.00382564,0.999866,-7.32526e-07,4.46262e-07,2.9038e-07,8.21336e-05,3.37297e-08,-1785614.746840087,-5692290.39374252,3247212.239187771,4388.643542,-4103.793934,-4760.657676,4445.322301,-4013.397558,-4785.073457,-2.445287005e-06,2.331755178e-06,2.744894192e-06,0.501112,5.78842,419042,4894.3,29109.1,11202.9,4902.01,28770,12043.9,4.71297e-06,1,2.69027e-12,1.88763e+06,5.75979e+06,-3.06539e+06,-1884.18,5634.75,9406.21,2.62539e+10,-1.31469e+11,-6.05244e+10,106454,3.42707e+07,-7.43797e+07,4.01244e+08,-3.42778e+07,-5.23775e+07,12135,-43389.2,162676,0,0,0,1.03654e-08,1.0534e-08,-2.08994e-08,-3.0776e-07,1.78218e-06,7.45639e-07,-7.76335e-08,7.22752e-07,-6.45118e-07,-3.43865e-05,3.01253e-05,3.78886e-05,0.0400467,0.0399315,0.0398398,-6.65258e-07,-2.87023e-07,9.56397e-07,-0,-0,-0,0,0,0,
76,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.07,2157.13,3.98694e+08,-3.8354e+07,-5.56117e+07,143.542,887.09,356.625,-0.000656505,0.000449788,0.000206822,-0.0130417,0.00921241,0.00383598,0.999865,-7.36129e-07,4.51603e-07,2.85108e-07,8.22243e-05,3.38042e-08,-1785175.961235551,-5692700.652984519,3246736.251905075,4388.870554,-4103.070138,-4761.071707,4445.694488,-4012.442965,-4785.527668,-2.445473685e-06,2.331233816e-06,2.745226628e-06,0.501032,5.7885,419041,5067.1,29194.7,11267.2,5074.28,28851.7,12115.6,4.71297e-06,1,2.69029e-12,1.88745e+06,5.76036e+06,-3.06445e+06,-1881.83,5634.93,9412.02,2.62539e+10,-1.31465e+11,-6.05318e+10,99472.6,3.43124e+07,-7.44624e+07,4.01245e+08,-3.42821e+07,-5.23612e+07,12139.8,-43478.4,162828,0,0,1.32396e-23,1.0364e-08,1.05351e-08,-2.08991e-08,-3.07765e-07,1.78215e-06,7.45749e-07,-7.77737e-08,7.22838e-07,-6.45064e-07,-3.43903e-05,3.01161e-05,3.78935e-05,0.0400108,0.0400659,0.0400026,-6.68719e-07,-2.8177e-07,9.51072e-07,-0,-0,-0,0,0,0,
76.1,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.07,2157.13,3.98694e+08,-3.83539e+07,-5.56117e+07,143.542,887.09,356.625,-0.000657237,0.000450234,0.000207109,-0.0130746,0.00923492,0.00384634,0.999864,-7.32503e-07,4.46134e-07,2.86822e-07,8.23144e-05,3.38783e-08,-1784736.976343044,-5693111.004916159,3246260.031654188,4389.0976,-4102.345998,-4761.485843,4446.066887,-4011.487759,-4785.981932,-2.445660231e-06,2.33071262e-06,2.745558877e-06,0.500951,5.78859,419041,5016.04,29197,11356.2,5021.65,28851.1,12205.8,4.71297e-06,1,2.69032e-12,1.88726e+06,5.76092e+06,-3.0635e+06,-1879.5,5635.12,9417.86,2.62539e+10,-1.31462e+11,-6.05392e+10,93521,3.43545e+07,-7.45453e+07,4.01247e+08,-3.42865e+07,-5.23449e+07,12145,-43565.3,162981,2.64791e-23,0,1.32396e-23,1.03626e-08,1.05363e-08,-2.08989e-08,-3.0777e-07,1.78212e-06,7.4586e-07,-7.79139e-08,7.22925e-07,-6.45011e-07,-3.43942e-05,3.01069e-05,3.78983e-05,0.0399741,0.0399404,0.0399449,-6.64952e-07,-2.87327e-07,9.52731e-07,-0,-0,-0,0,0,0,
76.2,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.07,2157.13,3.98694e+08,-3.83538e+07,-5.56117e+07,143.542,887.09,356.625,-0.00065797,0.000450681,0.000207393,-0.0131074,0.00925745,0.00385671,0.999864,-7.32593e-07,4.47451e-07,2.83907e-07,8.24045e-05,3.39525e-08,-1784298.145343896,-5693521.119392488,3245783.961573815,4389.3245,-4101.622096,-4761.899753,4446.439306,-4010.53253,-4786.435935,-2.445846784e-06,2.330191192e-06,2.745891196e-06,0.500871,5.78867,419040,4966.68,29088.5,11291.8,4972.73,28743.8,12139.8,4.71297e-06,1,2.69034e-12,1.88707e+06,5.76148e+06,-3.06256e+06,-1877.18,5635.3,9423.67,2.62539e+10,-1.31458e+11,-6.05467e+10,87032.4,3.43964e+07,-7.46279e+07,4.01248e+08,-3.42909e+07,-5.23285e+07,12149.9,-43653.2,163132,-2.64791e-23,6.61978e-24,0,1.03612e-08,1.05375e-08,-2.08986e-08,-3.07775e-07,1.78209e-06,7.45971e-07,-7.80541e-08,7.23011e-07,-6.44957e-07,-3.4398e-05,3.00977e-05,3.79032e-05,0.0399565,0.0399661,0.0400114,-6.649e-07,-2.86098e-07,9.49763e-07,-0,-0,-0,0,0,0,
76.3,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.07,2157.13,3.98694e+08,-3.83537e+07,-5.56116e+07,143.542,887.09,356.625,-0.000658699,0.000451129,0.000207676,-0.0131403,0.00928,0.00386709,0.999863,-7.2892e-07,4.47165e-07,2.82671e-07,8.24943e-05,3.40265e-08,-1783859.115060324,-5693931.32647982,3245307.658515611,4389.551435,-4100.897852,-4762.313768,4446.811939,-4009.576689,-4786.88999,-2.446033206e-06,2.329669929e-06,2.746223329e-06,0.500791,5.78876,419040,5008.44,29107.5,11330,5013.97,28760.6,12181.4,4.71297e-06,1,2.69036e-12,1.88688e+06,5.76205e+06,-3.06162e+06,-1874.87,5635.48,9429.49,2.62539e+10,-1.31455e+11,-6.05541e+10,81020.4,3.44384e+07,-7.47105e+07,4.01249e+08,-3.42953e+07,-5.23122e+07,12154.9,-43739.9,163284,0,0,-1.32396e-23,1.03598e-08,1.05386e-08,-2.08984e-08,-3.0778e-07,1.78206e-06,7.46082e-07,-7.81942e-08,7.23098e-07,-6.44904e-07,-3.44018e-05,3.00886e-05,3.7908e-05,0.0399442,0.0399573,0.0399095,-6.61085e-07,-2.86471e-07,9.48473e-07,-0,-0,-0,0,0,0,
76.4,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.07,2157.13,3.98694e+08,-3.83536e+07,-5.56116e+07,143.541,887.09,356.625,-0.000659435,0.000451579,0.000207962,-0.0131733,0.00930257,0.00387749,0.999862,-7.36001e-07,4.50141e-07,2.86527e-07,8.25849e-05,3.41013e-08,-1783420.238688881,-5694341.296169607,3244831.505661828,4389.778223,-4100.173846,-4762.727556,4447.184593,-4008.620824,-4787.343781,-2.446219634e-06,2.329148434e-06,2.74655553e-06,0.500711,5.78884,419039,4889.46,29102.4,11149.6,4898.38,28760.3,12000.9,4.71297e-06,1,2.69038e-12,1.8867e+06,5.76261e+06,-3.06068e+06,-1872.57,5635.64,9435.28,2.62539e+10,-1.31451e+11,-6.05616e+10,75159.1,3.44802e+07,-7.47926e+07,4.0125e+08,-3.42997e+07,-5.22959e+07,12159.9,-43826.3,163436,0,6.61977e-24,0,1.03584e-08,1.05398e-08,-2.08981e-08,-3.07785e-07,1.78203e-06,7.46193e-07,-7.83345e-08,7.23184e-07,-6.4485e-07,-3.44056e-05,3.00794e-05,3.79128e-05,0.0399123,0.0399341,0.0398908,-6.68025e-07,-2.83584e-07,9.52276e-07,-0,-0,-0,0,0,0,
76.5,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.07,2157.13,3.98694e+08,-3.83536e+07,-5.56116e+07,143.541,887.09,356.625,-0.000660174,0.000452029,0.00020825,-0.0132062,0.00932517,0.0038879,0.999862,-7.39278e-07,4.49971e-07,2.87932e-07,8.26758e-05,3.41764e-08,-1782981.163033022,-5694751.358395061,3244355.119816751,4390.005047,-4099.449497,-4763.14145,4447.55746,-4007.664346,-4787.797625,-2.44640593e-06,2.328627105e-06,2.746887546e-06,0.500631,5.78892,419039,4961.93,29193.6,11227.3,4970.12,28847.9,12084.4,4.71297e-06,1,2.6904e-12,1.88651e+06,5.76317e+06,-3.05973e+06,-1870.24,5635.83,9441.12,2.62539e+10,-1.31448e+11,-6.05691e+10,68989.1,3.45223e+07,-7.48755e+07,4.01251e+08,-3.43041e+07,-5.22795e+07,12164.9,-43914,163589,0,-6.61977e-24,0,1.03569e-08,1.05409e-08,-2.08979e-08,-3.07789e-07,1.782e-06,7.46304e-07,-7.84747e-08,7.23271e-07,-6.44796e-07,-3.44095e-05,3.00702e-05,3.79176e-05,0.039964,0.04009,0.0400592,-6.7116e-07,-2.83841e-07,9.53626e-07,-0,-0,-0,0,0,0,
76.6,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.07,2157.13,3.98694e+08,-3.83534e+07,-5.56115e+07,143.541,887.09,356.625,-0.000660906,0.000452478,0.000208533,-0.0132393,0.00934779,0.00389833,0.999861,-7.31574e-07,4.48912e-07,2.82643e-07,8.27658e-05,3.42509e-08,-1782542.241318704,-5695161.183270807,3243878.884221542,4390.231723,-4098.725388,-4763.555117,4447.930348,-4006.707843,-4788.251207,-2.446592236e-06,2.328105545e-06,2.74721963e-06,0.500551,5.78901,419038,4987.74,29080.3,11271.7,4994.3,28732.4,12128.4,4.71297e-06,1,2.69043e-12,1.88632e+06,5.76374e+06,-3.05879e+06,-1867.9,5636.01,9446.97,2.62539e+10,-1.31445e+11,-6.05766e+10,62645.7,3.45646e+07,-7.49589e+07,4.01253e+08,-3.43085e+07,-5.22631e+07,12169.9,-44002,163741,-2.64791e-23,0,0,1.03555e-08,1.05421e-08,-2.08976e-08,-3.07794e-07,1.78197e-06,7.46415e-07,-7.86149e-08,7.23358e-07,-6.44743e-07,-3.44133e-05,3.0061e-05,3.79225e-05,0.039971,0.0400815,0.040005,-6.63315e-07,-2.84988e-07,9.48283e-07,-0,-0,-0,0,0,0,
76.7,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.07,2157.13,3.98694e+08,-3.83533e+07,-5.56115e+07,143.541,887.09,356.625,-0.000661645,0.000452936,0.000208813,-0.0132723,0.00937043,0.00390877,0.99986,-7.39163e-07,4.58477e-07,2.80174e-07,8.2857e-05,3.43264e-08,-1782103.120302241,-5695571.100623436,3243402.415602354,4390.458435,-4098.000934,-4763.968889,4448.303454,-4005.750724,-4788.704838,-2.446778407e-06,2.327584149e-06,2.747551529e-06,0.50047,5.78909,419038,5116.97,29147.2,11162.4,5126.11,28800.2,12025.4,4.71297e-06,1,2.69045e-12,1.88614e+06,5.7643e+06,-3.05784e+06,-1865.6,5636.18,9452.79,2.62539e+10,-1.31441e+11,-6.05841e+10,56936.3,3.46066e+07,-7.50412e+07,4.01254e+08,-3.43129e+07,-5.22467e+07,12174.9,-44088.5,163894,-2.64791e-23,0,-1.32395e-23,1.03541e-08,1.05433e-08,-2.08974e-08,-3.07799e-07,1.78194e-06,7.46527e-07,-7.87551e-08,7.23444e-07,-6.44689e-07,-3.44171e-05,3.00518e-05,3.79273e-05,0.0399588,0.0400034,0.0399934,-6.70762e-07,-2.75511e-07,9.45761e-07,-0,-0,-0,0,0,0,
76.8,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.07,2157.13,3.98694e+08,-3.83533e+07,-5.56115e+07,143.54,887.09,356.625,-0.000662383,0.000453381,0.000209107,-0.0133054,0.00939309,0.00391923,0.99986,-7.37713e-07,4.45178e-07,2.94329e-07,8.29476e-05,3.44016e-08,-1781664.153263824,-5695980.780667587,3242926.097286152,4390.685,-4097.27672,-4764.382435,4448.676581,-4004.79358,-4789.158207,-2.446964586e-06,2.327062523e-06,2.747883495e-06,0.50039,5.78917,419037,4887.59,29167.4,11225.8,4895.79,28819.7,12087.2,4.71297e-06,1,2.69047e-12,1.88595e+06,5.76486e+06,-3.0569e+06,-1863.28,5636.38,9458.66,2.62539e+10,-1.31438e+11,-6.05916e+10,52136.9,3.46492e+07,-7.51243e+07,4.01255e+08,-3.43173e+07,-5.22303e+07,12180.5,-44173.6,164050,0,-6.61976e-24,0,1.03527e-08,1.05444e-08,-2.08971e-08,-3.07804e-07,1.78191e-06,7.46639e-07,-7.88954e-08,7.23531e-07,-6.44635e-07,-3.44209e-05,3.00426e-05,3.79321e-05,0.0401135,0.0400752,0.040027,-6.69171e-07,-2.88897e-07,9.59861e-07,-0,-0,-0,0,0,0,
76.9,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.07,2157.13,3.98694e+08,-3.83532e+07,-5.56114e+07,143.54,887.09,356.625,-0.000663117,0.000453833,0.000209389,-0.0133385,0.00941578,0.0039297,0.999859,-7.3436e-07,4.51378e-07,2.81841e-07,8.30381e-05,3.44766e-08,-1781224.986912641,-5696390.553123215,3242449.545920983,4390.9116,-4096.552162,-4764.796086,4449.049922,-4003.835823,-4789.611626,-2.447150633e-06,2.326541061e-06,2.748215275e-06,0.50031,5.78926,419037,4988.79,29069.8,11221.5,4996.37,28720.5,12084.3,4.71297e-06,1,2.69049e-12,1.88576e+06,5.76543e+06,-3.05595e+06,-1860.92,5636.54,9464.5,2.62539e+10,-1.31434e+11,-6.05991e+10,44705.9,3.46913e+07,-7.52076e+07,4.01256e+08,-3.43218e+07,-5.22139e+07,12184.9,-44264.3,164200,2.6479e-23,0,0,1.03513e-08,1.05456e-08,-2.08969e-08,-3.07809e-07,1.78188e-06,7.4675e-07,-7.90357e-08,7.23617e-07,-6.44581e-07,-3.44248e-05,3.00334e-05,3.79369e-05,0.0399355,0.0399589,0.0399906,-6.65676e-07,-2.82784e-07,9.47319e-07,-0,-0,-0,0,0,0,
77,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.07,2157.13,3.98694e+08,-3.83531e+07,-5.56114e+07,143.54,887.09,356.625,-0.000663851,0.000454277,0.000209678,-0.0133717,0.00943849,0.00394018,0.999858,-7.33813e-07,4.44527e-07,2.89152e-07,8.31283e-05,3.45515e-08,-1780785.974579552,-5696800.088308295,3241973.144915787,4391.138053,-4095.827844,-4765.209509,4449.423283,-4002.878043,-4790.064783,-2.447336686e-06,2.326019369e-06,2.748547124e-06,0.50023,5.78934,419036,4942.12,29109,11310.1,4948.38,28756.8,12175.2,4.71297e-06,1,2.69052e-12,1.88558e+06,5.76599e+06,-3.05501e+06,-1858.62,5636.72,9470.34,2.62539e+10,-1.31431e+11,-6.06066e+10,39293,3.47335e+07,-7.52903e+07,4.01257e+08,-3.43263e+07,-5.21974e+07,12190,-44350.4,164354,2.6479e-23,0,0,1.03498e-08,1.05468e-08,-2.08966e-08,-3.07814e-07,1.78185e-06,7.46862e-07,-7.9176e-08,7.23704e-07,-6.44528e-07,-3.44286e-05,3.00242e-05,3.79418e-05,0.0400611,0.0399028,0.0400187,-6.64987e-07,-2.89723e-07,9.54576e-07,-0,-0,-0,0,0,0,
77.1,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.07,2157.13,3.98694e+08,-3.8353e+07,-5.56114e+07,143.54,887.09,356.625,-0.000664586,0.000454727,0.000209964,-0.0134049,0.00946122,0.00395068,0.999858,-7.34689e-07,4.49565e-07,2.85243e-07,8.32187e-05,3.46268e-08,-1780346.762919527,-5697209.715842749,3241496.510832788,4391.364542,-4095.103182,-4765.623039,4449.796857,-4001.919649,-4790.51799,-2.447522608e-06,2.325497843e-06,2.748878787e-06,0.50015,5.78942,419036,5022.47,29095.4,11264.3,5029.53,28742.9,12132.7,4.71297e-06,1,2.69054e-12,1.88539e+06,5.76655e+06,-3.05406e+06,-1856.3,5636.88,9476.16,2.62539e+10,-1.31427e+11,-6.06141e+10,32529,3.47756e+07,-7.5373e+07,4.01259e+08,-3.43307e+07,-5.2181e+07,12194.5,-44439.3,164504,0,0,0,1.03484e-08,1.05479e-08,-2.08963e-08,-3.07819e-07,1.78181e-06,7.46974e-07,-7.93162e-08,7.2379e-07,-6.44474e-07,-3.44324e-05,3.00149e-05,3.79466e-05,0.0400667,0.039968,0.0400321,-6.65721e-07,-2.84773e-07,9.50613e-07,-0,-0,-0,0,0,0,
77.2,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.07,2157.13,3.98694e+08,-3.83529e+07,-5.56113e+07,143.539,887.09,356.626,-0.000665319,0.000455177,0.000210248,-0.0134381,0.00948398,0.0039612,0.999857,-7.33366e-07,4.49876e-07,2.84707e-07,8.3309e-05,3.4702e-08,-1779907.705299888,-5697619.106161142,3241020.027147483,4391.590883,-4094.378759,-4766.036341,4450.170454,-4000.961232,-4790.970932,-2.447708537e-06,2.324976086e-06,2.749210518e-06,0.50007,5.78951,419035,4952.58,29071.3,11202.1,4960.71,28720.1,12070.7,4.71297e-06,1,2.69056e-12,1.88521e+06,5.76712e+06,-3.05311e+06,-1853.98,5637.04,9481.99,2.62539e+10,-1.31424e+11,-6.06217e+10,26588.5,3.48178e+07,-7.54557e+07,4.0126e+08,-3.43351e+07,-5.21645e+07,12199.3,-44526.8,164657,0,-6.61975e-24,-1.32395e-23,1.0347e-08,1.05491e-08,-2.08961e-08,-3.07824e-07,1.78178e-06,7.47086e-07,-7.94566e-08,7.23877e-07,-6.4442e-07,-3.44363e-05,3.00057e-05,3.79514e-05,0.0399947,0.04004,0.039957,-6.64257e-07,-2.8455e-07,9.50024e-07,-0,-0,-0,0,0,0,
77.3,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.08,2157.13,3.98694e+08,-3.83528e+07,-5.56113e+07,143.539,887.09,356.626,-0.00066605,0.000455623,0.000210534,-0.0134714,0.00950675,0.00397172,0.999856,-7.30769e-07,4.46682e-07,2.86208e-07,8.3399e-05,3.4777e-08,-1779468.448360464,-5698028.58874695,3240543.31037866,4391.81726,-4093.653993,-4766.449749,4450.544264,-4000.002201,-4791.423923,-2.447894334e-06,2.324454494e-06,2.749542062e-06,0.499989,5.78959,419035,4900.85,29036.6,11221.2,4908.42,28684.4,12090,4.71297e-06,1,2.69058e-12,1.88502e+06,5.76768e+06,-3.05216e+06,-1851.67,5637.2,9487.82,2.62539e+10,-1.3142e+11,-6.06292e+10,20746.7,3.486e+07,-7.55383e+07,4.01261e+08,-3.43396e+07,-5.2148e+07,12204.2,-44614.1,164809,0,6.61975e-24,0,1.03456e-08,1.05503e-08,-2.08958e-08,-3.07829e-07,1.78175e-06,7.47198e-07,-7.95968e-08,7.23963e-07,-6.44366e-07,-3.44401e-05,2.99965e-05,3.79562e-05,0.0400003,0.0399142,0.0398851,-6.61518e-07,-2.87832e-07,9.5147e-07,-0,-0,-0,0,0,0,
77.4,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.08,2157.13,3.98694e+08,-3.83527e+07,-5.56112e+07,143.539,887.09,356.626,-0.000666781,0.000456066,0.000210825,-0.0135047,0.00952955,0.00398227,0.999855,-7.31548e-07,4.424e-07,2.9083e-07,8.34889e-05,3.4852e-08,-1779029.345490808,-5698437.834164587,3240066.744052945,4392.04349,-4092.929466,-4766.86293,4450.918094,-3999.04315,-4791.87665,-2.448080136e-06,2.323932673e-06,2.749873674e-06,0.499909,5.78967,419035,4860.73,29075.6,11278.4,4867.56,28721.3,12149.6,4.71297e-06,1,2.6906e-12,1.88484e+06,5.76824e+06,-3.05121e+06,-1849.36,5637.35,9493.63,2.62539e+10,-1.31417e+11,-6.06368e+10,14529,3.4902e+07,-7.56206e+07,4.01262e+08,-3.43441e+07,-5.21315e+07,12208.8,-44702.2,164961,0,0,0,1.03441e-08,1.05514e-08,-2.08956e-08,-3.07833e-07,1.78172e-06,7.47311e-07,-7.97372e-08,7.2405e-07,-6.44312e-07,-3.44439e-05,2.99873e-05,3.7961e-05,0.0400495,0.039904,0.0399346,-6.62155e-07,-2.92201e-07,9.56038e-07,-0,-0,-0,0,0,0,
77.5,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.08,2157.13,3.98694e+08,-3.83526e+07,-5.56112e+07,143.539,887.09,356.626,-0.000667517,0.000456514,0.000211112,-0.013538,0.00955237,0.00399282,0.999855,-7.35349e-07,4.47823e-07,2.86663e-07,8.35794e-05,3.49276e-08,-1778590.043280122,-5698847.171794138,3239589.944607218,4392.269755,-4092.204596,-4767.276216,4451.292135,-3998.083487,-4792.329427,-2.448265806e-06,2.323411017e-06,2.7502051e-06,0.499829,5.78976,419034,4972.45,29153.1,11284.8,4979.78,28796.7,12162.4,4.71297e-06,1,2.69063e-12,1.88465e+06,5.76881e+06,-3.05026e+06,-1847.04,5637.49,9499.44,2.62539e+10,-1.31413e+11,-6.06443e+10,7468.41,3.49439e+07,-7.57031e+07,4.01264e+08,-3.43486e+07,-5.2115e+07,12213,-44792.1,165110,0,6.61974e-24,1.32395e-23,1.03427e-08,1.05526e-08,-2.08953e-08,-3.07838e-07,1.78169e-06,7.47423e-07,-7.98775e-08,7.24136e-07,-6.44259e-07,-3.44478e-05,2.99781e-05,3.79658e-05,0.0399721,0.0400116,0.0400202,-6.65814e-07,-2.86865e-07,9.51817e-07,-0,-0,-0,0,0,0,
77.6,0,0,0,0,0,0,2.61777e+10,-1.32807e+11,-5.75722e+10,29801.5,4977.08,2157.14,3.98694e+08,-3.83526e+07,-5.56112e+07,143.539,887.09,356.626,-0.000668249,0.000456952,0.000211405,-0.0135714,0.00957521,0.00400339,0.999854,-7.32703e-07,4.38852e-07,2.92638e-07,8.36693e-05,3.50027e-08,-1778150.895168583,-5699256.272303402,3239113.295650012,4392.495873,-4091.479965,-4767.689275,4451.666193,-3997.123802,-4792.781942,-2.448451481e-06,2.322889131e-06,2.750536594e-06,0.499749,5.78984,419034,4857.47,29151.5,11385.5,4862.93,28792.5,12262.9,4.71297e-06,1,2.69065e-12,1.88447e+06,5.76937e+06,-3.04931e+06,-1844.72,5637.65,9505.28,2.62539e+10,-1.3141e+11,-6.06519e+10,1296.41,3.49862e+07,-7.57859e+07,4.01265e+08,-3.43531e+07,-5.20984e+07,12217.6,-44880.2,165262,0,6.61974e-24,1.32395e-23,1.03413e-08,1.05538e-08,-2.0895e-08,-3.07843e-07,1.78166e-06,7.47536e-07,-8.00179e-08,7.24222e-07,-6.44205e-07,-3.44516e-05,2.99688e-05,3.79706e-05,0.0400135,0.0399655,0.0400493,-6.63026e-07,-2.95924e-07,9.57737e-07,-0,-0,-0,0,0,0,
