time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],gyro_omega1_c(X)[rad/s],gyro_omega1_c(Y)[rad/s],gyro_omega1_c(Z)[rad/s],
33.7,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.83,2157.03,3.98688e+08,-3.83915e+07,-5.56268e+07,143.646,887.08,356.611,0.999979,0.000217511,-0.000196948,-0.909422,-4.21142e-06,-6.03687e-06,-0.415874,-1.99957e-07,1.24914e-06,-1.05299e-06,0.0999979,0.0499979,-1968724.270031175,-5512730.600674967,3444348.734764481,4287.882073,-4404.522509,-4580.551046,4287.791969,-583.7731594,6327.815422,-2.169245826e-06,2.79005251e-06,2.502914854e-06,0.534607,5.75246,419260,6619.85,30670.8,8661.91,6619.43,-10560.7,-30070,4.71295e-06,1,2.68024e-12,1.96903e+06,-5.98896e+06,-2.52683e+06,-4618.66,-2.52543e+06,5.98201e+06,2.618e+10,2.93097e+10,1.41747e+11,4.07173e+07,1.41746e+11,-2.9317e+10,4.00657e+08,-2.94075e+07,6.08746e+07,16361.2,6.09033e+07,2.92787e+07,0,0,0,1.49368e-08,-1.52895e-08,3.52731e-10,-2.81697e-07,-3.1697e-07,-1.81065e-06,5.68038e-07,-2.02096e-07,-3.65942e-07,-3.00881e-05,6.50614e-06,-5.02976e-05,0.039983,0.0400567,0.0399189,-7.82932e-07,1.46653e-06,-6.87401e-07,-0,-0,-0,0,0,0,0.999983,0.000207904,-0.000191046,
33.8,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.83,2157.03,3.98688e+08,-3.83914e+07,-5.56268e+07,143.646,887.08,356.611,0.999979,0.000218703,-0.000198071,-0.92907,-1.80182e-05,-1.16277e-05,-0.369903,-6.90271e-08,1.19202e-06,-1.12292e-06,0.0999979,0.0499979,-1968295.38484954,-5513171.104877395,3443890.568908143,4288.132461,-4403.82128,-4580.990379,4287.909221,50.1355402,6354.409151,-2.104027865e-06,2.689430971e-06,2.543956513e-06,0.534529,5.75255,419260,6604.6,30632.2,8594.22,6605.06,-13535.7,-28791.9,4.71295e-06,1,2.68026e-12,1.96877e+06,-6.2112e+06,-1.91691e+06,-4709.22,-1.91625e+06,6.20418e+06,2.61763e+10,4.33145e+10,1.38113e+11,3.89668e+07,1.38111e+11,-4.33212e+10,4.00655e+08,-2.31751e+07,6.35139e+07,14678.3,6.35214e+07,2.30517e+07,0,0,0,1.32145e-08,-1.52692e-08,2.0547e-09,-2.94069e-07,-4.99539e-07,-1.82099e-06,5.27669e-07,-2.07942e-07,-3.19728e-07,-2.91616e-05,2.81117e-06,-4.99558e-05,0.0399743,0.0399951,0.0400143,-6.09911e-07,1.41523e-06,-8.05249e-07,-0,-0,-0,0,0,0,0.999983,0.000207904,-0.000191046,
33.9,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.83,2157.03,3.98688e+08,-3.83914e+07,-5.56268e+07,143.645,887.08,356.611,0.999979,0.00021984,-0.000199261,-0.946396,-3.18552e-05,-1.72221e-05,-0.323007,5.57323e-08,1.13729e-06,-1.1907e-06,0.0999979,0.0499979,-1967866.647165375,-5513611.361785537,3443432.543441035,4288.382693,-4403.120278,-4581.429477,4288.013142,683.5209959,6317.668295,-2.042505401e-06,2.538979007e-06,2.588734309e-06,0.53445,5.75263,419259,6583.45,30634.5,8706.44,6584.81,-16266.8,-27379.7,4.71295e-06,1,2.68029e-12,1.9685e+06,-6.3715e+06,-1.28786e+06,-4817.25,-1.28794e+06,6.36449e+06,2.61723e+10,5.68867e+10,1.33099e+11,3.7598e+07,1.33096e+11,-5.68926e+10,4.00654e+08,-1.67103e+07,6.55178e+07,13077.2,6.55046e+07,1.65945e+07,0,0,1.32419e-23,1.10356e-08,-1.49108e-08,3.87514e-09,-3.04264e-07,-6.91779e-07,-1.79534e-06,4.87448e-07,-2.06727e-07,-2.80721e-07,-2.8289e-05,-2.16871e-07,-4.89617e-05,0.0400117,0.0399381,0.0400043,-4.42752e-07,1.35893e-06,-9.13849e-07,-0,-0,-0,0,0,0,0.999983,0.000207904,-0.000191046,
34,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83912e+07,-5.56267e+07,143.645,887.08,356.611,0.99998,0.000220905,-0.000200542,-0.961357,-4.56888e-05,-2.28057e-05,-0.275305,2.16512e-07,1.06472e-06,-1.28055e-06,0.099998,0.049998,-1967437.711924146,-5514051.72572476,3442974.289737395,4288.632971,-4402.418937,-4581.868693,4288.105285,1310.070714,6217.962187,-2.116723913e-06,2.501835337e-06,2.743016782e-06,0.534371,5.75272,419259,6663.64,30667.1,8566.99,6665.94,-19029.8,-25528.4,4.71295e-06,1,2.68031e-12,1.96822e+06,-6.46827e+06,-645940,-4941.82,-646761,6.46133e+06,2.61682e+10,6.98906e+10,1.26756e+11,3.66297e+07,1.26751e+11,-6.98956e+10,4.00652e+08,-1.00779e+07,6.68663e+07,11576,6.68332e+07,9.9717e+06,-6.62093e-24,0,-1.32419e-23,8.47327e-09,-1.42218e-08,5.74849e-09,-3.12182e-07,-8.87032e-07,-1.73436e-06,4.67176e-07,-2.07514e-07,-2.59662e-07,-2.9319e-05,-3.35281e-06,-5.00704e-05,0.0399562,0.0399465,0.0399707,-2.59137e-07,1.28646e-06,-1.02664e-06,-0,-0,-0,0,0,0,0.999983,0.000207904,-0.000191046,
34.1,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83911e+07,-5.56267e+07,143.645,887.08,356.611,0.99998,0.000221901,-0.000201885,-0.973915,-5.94855e-05,-2.83637e-05,-0.226914,3.45641e-07,9.96137e-07,-1.34279e-06,0.099998,0.049998,-1967008.924201027,-5514491.842425568,3442516.176458911,4288.883094,-4401.717822,-4582.307674,4288.186923,1923.541967,6056.28771,-2.182179108e-06,2.460578563e-06,2.834613776e-06,0.534293,5.75281,419258,6595.12,30725.1,8758.96,6598.37,-21430.8,-23694.6,4.71295e-06,1,2.68034e-12,1.96793e+06,-6.50053e+06,2442.31,-5082.03,891.683,6.49375e+06,2.6164e+10,8.21962e+10,1.19146e+11,3.60788e+07,1.1914e+11,-8.22003e+10,4.00651e+08,-3.3439e+06,6.75461e+07,10191.2,6.74939e+07,3.24938e+06,0,0,0,5.61526e-09,-1.32226e-08,7.60732e-09,-3.17745e-07,-1.07848e-06,-1.64e-06,4.31218e-07,-2.0037e-07,-2.30848e-07,-3.02286e-05,-7.14378e-06,-5.02656e-05,0.039923,0.0400044,0.0399751,-9.1192e-08,1.20973e-06,-1.11955e-06,-0,-0,-0,0,0,0,0.99998,0.000220905,-0.000200542,
34.2,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.8391e+07,-5.56266e+07,143.645,887.08,356.611,0.99998,0.000222822,-0.000203283,-0.984039,-7.32111e-05,-3.3882e-05,-0.177956,4.77101e-07,9.21183e-07,-1.39833e-06,0.0999981,0.0499981,-1966579.938911613,-5514932.066089837,3442057.834920237,4289.133263,-4401.016369,-4582.746774,4288.259837,2517.821335,5834.25921,-2.238220843e-06,2.427076436e-06,2.868942614e-06,0.534214,5.7529,419258,6617.31,30665.4,8667.51,6621.5,-23675.9,-21328.2,4.71295e-06,1,2.68036e-12,1.96762e+06,-6.46796e+06,650823,-5236.49,648562,6.46141e+06,2.61597e+10,9.36807e+10,1.10346e+11,3.59527e+07,1.10339e+11,-9.36836e+10,4.00649e+08,3.42427e+06,6.75503e+07,8937.66,6.74802e+07,-3.50521e+06,0,0,0,2.5608e-09,-1.19458e-08,9.38496e-09,-3.20897e-07,-1.25939e-06,-1.51547e-06,3.80633e-07,-1.85258e-07,-1.95375e-07,-3.10087e-05,-1.14712e-05,-4.95345e-05,0.0400317,0.0399537,0.0399582,9.39066e-08,1.11839e-06,-1.21234e-06,-0,-0,-0,0,0,0,0.99998,0.000220905,-0.000200542,
34.3,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.8391e+07,-5.56266e+07,143.644,887.08,356.611,0.999981,0.000223673,-0.000204723,-0.991703,-8.68315e-05,-3.93465e-05,-0.128553,5.89328e-07,8.50962e-07,-1.44039e-06,0.0999981,0.0499981,-1966151.101178277,-5515372.0425538,3441599.633861119,4289.383277,-4400.315143,-4583.185638,4288.3255,3086.988267,5554.092248,-2.284293479e-06,2.410738433e-06,2.855090027e-06,0.534136,5.75298,419257,6671.55,30729.6,8702.11,6676.7,-25734.7,-18912.8,4.71295e-06,1,2.68039e-12,1.9673e+06,-6.37089e+06,1.29274e+06,-5403.8,1.28979e+06,6.36464e+06,2.61553e+10,1.04229e+11,1.00443e+11,3.62571e+07,1.00435e+11,-1.04231e+11,4.00647e+08,1.0159e+07,6.68788e+07,7829.35,6.67921e+07,-1.02246e+07,0,3.31046e-24,0,-5.83386e-10,-1.04347e-08,1.10181e-08,-3.21609e-07,-1.42342e-06,-1.36508e-06,3.17035e-07,-1.62463e-07,-1.54572e-07,-3.16516e-05,-1.61944e-05,-4.78979e-05,0.0400326,0.0399317,0.0399497,2.72876e-07,1.02386e-06,-1.29684e-06,-0,-0,-0,0,0,0,0.99998,0.000220905,-0.000200542,
34.4,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83909e+07,-5.56266e+07,143.644,887.08,356.611,0.999982,0.000224445,-0.000206181,-0.996888,-0.000100312,-4.47437e-05,-0.0788285,6.83829e-07,7.71887e-07,-1.45759e-06,0.0999982,0.0499982,-1965722.065859022,-5515812.125924238,3441141.20450707,4289.633337,-4399.613578,-4583.624621,4288.385867,3625.371444,5218.581897,-2.319940808e-06,2.417614441e-06,2.80487983e-06,0.534057,5.75307,419257,6642.47,30539.1,8667.91,6648.52,-27318.5,-16167.4,4.71295e-06,1,2.68041e-12,1.96696e+06,-6.21027e+06,1.92178e+06,-5582.37,1.91818e+06,6.20439e+06,2.6151e+10,1.13736e+11,8.95361e+10,3.69934e+07,8.95281e+10,-1.13737e+11,4.00644e+08,1.67931e+07,6.55384e+07,6879.23,6.54367e+07,-1.68416e+07,0,0,0,-3.70708e-09,-8.74211e-09,1.24492e-08,-3.19874e-07,-1.56479e-06,-1.19409e-06,2.42535e-07,-1.32586e-07,-1.09949e-07,-3.21509e-05,-2.11561e-05,-4.54096e-05,0.0400371,0.0400596,0.039997,4.45001e-07,9.13216e-07,-1.36009e-06,-0,-0,-0,0,0,0,0.99998,0.000220905,-0.000200542,
34.5,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83908e+07,-5.56266e+07,143.644,887.081,356.611,0.999983,0.000225141,-0.000207649,-0.999582,-0.000113617,-5.00598e-05,-0.0289072,7.74494e-07,6.96436e-07,-1.46833e-06,0.0999983,0.0499983,-1965293.178137276,-5516251.962128956,3440682.91569069,4289.883242,-4398.912239,-4584.063369,4288.442559,4127.607845,4831.074206,-2.34481078e-06,2.449808946e-06,2.731713363e-06,0.533979,5.75316,419256,6632.89,30584.4,8653.43,6639.85,-28843,-13352,4.71295e-06,1,2.68044e-12,1.96661e+06,-5.98771e+06,2.53168e+06,-5770.49,2.52747e+06,5.98227e+06,2.61467e+10,1.22107e+11,7.77349e+10,3.81564e+07,7.77263e+10,-1.22107e+11,4.00642e+08,2.32603e+07,6.35425e+07,6097.63,6.34274e+07,-2.32901e+07,0,-6.62092e-24,0,-6.70087e-09,-6.9279e-09,1.36288e-08,-3.15712e-07,-1.67859e-06,-1.0085e-06,1.59659e-07,-9.6523e-08,-6.31357e-08,-3.25017e-05,-2.61882e-05,-4.2154e-05,0.0400134,0.0398682,0.0400048,6.21536e-07,7.99887e-07,-1.41883e-06,-0,-0,-0,0,0,0,0.99998,0.000220905,-0.000200542,
34.6,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83907e+07,-5.56265e+07,143.644,887.081,356.611,0.999983,0.000225755,-0.000209119,-0.999778,-0.000126713,-5.52814e-05,0.0210863,8.56456e-07,6.13557e-07,-1.47013e-06,0.0999983,0.0499983,-1964864.092823865,-5516691.905168954,3440224.398559442,4290.133193,-4398.210562,-4584.502234,4288.497646,4588.693702,4395.433739,-2.358658239e-06,2.505268329e-06,2.649284355e-06,0.5339,5.75324,419255,6557.42,30693.8,8524.32,6565.27,-30148.4,-10283.2,4.71295e-06,1,2.68046e-12,1.96624e+06,-5.70543e+06,3.11636e+06,-5966.38,3.11158e+06,5.70047e+06,2.61425e+10,1.29258e+11,6.51569e+10,3.97399e+07,6.51479e+10,-1.29256e+11,4.0064e+08,2.94959e+07,6.0911e+07,5494.61,6.07844e+07,-2.95056e+07,0,6.62092e-24,0,-9.46035e-09,-5.05687e-09,1.45172e-08,-3.09165e-07,-1.76089e-06,-8.14852e-07,7.12537e-08,-5.54307e-08,-1.5823e-08,-3.27005e-05,-3.11182e-05,-3.82436e-05,0.040002,0.0400333,0.0400131,7.94662e-07,6.74044e-07,-1.46883e-06,-0,-0,-0,0,0,0,0.99998,0.000220905,-0.000200542,
34.7,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83906e+07,-5.56265e+07,143.643,887.081,356.611,0.999984,0.000226302,-0.00021058,-0.997474,-0.000139565,-6.03953e-05,0.0710272,9.16356e-07,5.47042e-07,-1.46081e-06,0.0999984,0.0499984,-1964435.155125114,-5517131.601102674,3439766.021998062,4290.382989,-4397.509112,-4584.940865,4288.552821,5004.036716,3916.003903,-2.361347627e-06,2.577955232e-06,2.570287075e-06,0.533821,5.75333,419255,6582.48,30713.5,8719.59,6591.2,-31052.1,-7416.16,4.71295e-06,1,2.68049e-12,1.96585e+06,-5.36623e+06,3.66997e+06,-6168.23,3.66469e+06,5.36182e+06,2.61384e+10,1.35118e+11,5.19279e+10,4.17325e+07,5.19186e+10,-1.35115e+11,4.00637e+08,3.54376e+07,5.76702e+07,5077.71,5.75341e+07,-3.54261e+07,0,-1.32418e-23,0,-1.18901e-08,-3.19626e-09,1.50864e-08,-3.00298e-07,-1.80893e-06,-6.19924e-07,-1.96216e-08,-1.06851e-08,3.03066e-08,-3.27453e-05,-3.5776e-05,-3.38138e-05,0.0400293,0.0399339,0.0400625,9.47867e-07,5.60924e-07,-1.50621e-06,-0,-0,-0,0,0,0,0.99998,0.000220905,-0.000200542,
34.8,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83905e+07,-5.56264e+07,143.643,887.081,356.611,0.999985,0.000226776,-0.00021202,-0.992678,-0.000152139,-6.53889e-05,0.120791,9.67338e-07,4.74641e-07,-1.43967e-06,0.0999985,0.0499985,-1964006.019828964,-5517571.403800479,3439307.417101885,4290.632831,-4396.807323,-4585.379614,4288.610192,5369.499554,3397.565025,-2.352853501e-06,2.658400027e-06,2.505229906e-06,0.533743,5.75342,419254,6630.45,30620.2,8768.04,6639.94,-31551.8,-4340.15,4.71295e-06,1,2.68051e-12,1.96544e+06,-4.9735e+06,4.18701e+06,-6374.05,4.18127e+06,4.96969e+06,2.61345e+10,1.39627e+11,3.818e+10,4.41197e+07,3.81705e+10,-1.39623e+11,4.00635e+08,4.10261e+07,5.38526e+07,4854.05,5.37091e+07,-4.09924e+07,-2.64836e-23,0,1.32418e-23,-1.39074e-08,-1.41309e-09,1.53205e-08,-2.89203e-07,-1.82125e-06,-4.30512e-07,-1.09814e-07,3.61721e-08,7.36423e-08,-3.26358e-05,-4e-05,-2.90186e-05,0.0400322,0.0399918,0.0400811,1.09106e-06,4.39882e-07,-1.52863e-06,-0,-0,-0,0,0,0,0.99998,0.000220905,-0.000200542,
34.9,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83904e+07,-5.56264e+07,143.643,887.081,356.611,0.999986,0.00022717,-0.000213424,-0.985401,-0.0001644,-7.02492e-05,0.170252,1.01046e-06,3.93653e-07,-1.4037e-06,0.0999986,0.0499986,-1963577.032181953,-5518010.959433713,3438848.952826272,4290.882518,-4396.10576,-4585.818128,4288.67146,5681.443162,2845.285091,-2.33326126e-06,2.734574285e-06,2.461464706e-06,0.533664,5.7535,419254,6553.51,30575.8,8784.68,6563.72,-31788.2,-1195.27,4.71295e-06,1,2.68054e-12,1.96501e+06,-4.53115e+06,4.66231e+06,-6581.87,4.65618e+06,4.52798e+06,2.61308e+10,1.42742e+11,2.40505e+10,4.68815e+07,2.4041e+10,-1.42736e+11,4.00632e+08,4.62056e+07,4.94961e+07,4827.42,4.93475e+07,-4.6149e+07,0,0,0,-1.54453e-08,2.28435e-10,1.52169e-08,-2.7599e-07,-1.79768e-06,-2.53147e-07,-1.96198e-07,8.34914e-08,1.12707e-07,-3.2373e-05,-4.36436e-05,-2.40238e-05,0.0399315,0.0399576,0.0399475,1.2221e-06,3.09934e-07,-1.53162e-06,-0,-0,-0,0,0,0,0.99998,0.000220905,-0.000200542,
35,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83904e+07,-5.56264e+07,143.643,887.081,356.611,0.999987,0.000227481,-0.000214796,-0.97566,-0.000176316,-7.4963e-05,0.219288,1.061e-06,3.10955e-07,-1.37282e-06,0.0999987,0.0499987,-1963147.846935295,-5518450.621756275,3438390.26019967,4291.132251,-4395.403859,-4586.25676,4288.738703,5936.761082,2264.67003,-2.302765517e-06,2.793013978e-06,2.442514682e-06,0.533585,5.75359,419253,6583.66,30603.5,8671.94,6594.53,-31736.8,2099.83,4.71295e-06,1,2.68056e-12,1.96456e+06,-4.04359e+06,5.09113e+06,-6789.67,5.08467e+06,4.04109e+06,2.61274e+10,1.44431e+11,9.68074e+09,4.99935e+07,9.67119e+09,-1.44423e+11,4.0063e+08,5.09244e+07,4.46444e+07,4999.38,4.4493e+07,-5.08443e+07,2.64836e-23,0,0,-1.64554e-08,1.66938e-09,1.4786e-08,-2.60792e-07,-1.73939e-06,-9.38543e-08,-2.75793e-07,1.2958e-07,1.46213e-07,-3.19595e-05,-4.65808e-05,-1.90016e-05,0.040017,0.0400041,0.0399929,1.35325e-06,1.79705e-07,-1.53382e-06,-0,-0,-0,0,0,0,0.99998,0.000220905,-0.000200542,
35.1,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83903e+07,-5.56263e+07,143.643,887.081,356.611,0.999988,0.000227711,-0.000216132,-0.963481,-0.000187854,-7.95175e-05,0.267776,1.1087e-06,2.30025e-07,-1.33612e-06,0.0999988,0.0499988,-1962718.809365303,-5518890.037063096,3437931.708236884,4291.381829,-4394.702185,-4586.695157,4288.813542,6132.912129,1661.506839,-2.262487592e-06,2.82426342e-06,2.449514102e-06,0.533507,5.75368,419253,6557.3,30730.3,8769.79,6568.82,-31524.9,5223.63,4.71295e-06,1,2.68059e-12,1.9641e+06,-3.51568e+06,5.46919e+06,-6995.53,5.46248e+06,3.51389e+06,2.61242e+10,1.44676e+11,-4.78587e+09,5.34303e+07,-4.79524e+09,-1.44667e+11,4.00627e+08,5.51353e+07,3.93459e+07,5370.45,3.91941e+07,-5.50313e+07,0,0,0,-1.75715e-08,3.00172e-09,1.45698e-08,-2.55199e-07,-1.71218e-06,4.49721e-08,-3.45877e-07,1.72765e-07,1.73112e-07,-3.13997e-05,-4.87108e-05,-1.41231e-05,0.0399983,0.0400164,0.0400671,1.47214e-06,5.42576e-08,-1.5238e-06,-0,-0,-0,0,0,0,0.999987,0.000227481,-0.000214796,
35.2,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83902e+07,-5.56263e+07,143.642,887.081,356.611,0.99999,0.000227861,-0.000217422,-0.948894,-0.000198983,-8.38999e-05,0.315595,1.13958e-06,1.49877e-07,-1.28977e-06,0.099999,0.049999,-1962289.574176083,-5519329.559002226,3437472.927888419,4291.631452,-4394.000172,-4587.133672,4288.897936,6267.944145,1041.808064,-2.213663583e-06,2.820428551e-06,2.478978762e-06,0.533428,5.75376,419252,6656.91,30643.1,8742.16,6668.91,-30756.9,8323.6,4.71295e-06,1,2.68061e-12,1.96361e+06,-2.95269e+06,5.79273e+06,-7197.45,5.78583e+06,2.95162e+06,2.61214e+10,1.43476e+11,-1.92047e+10,5.71617e+07,-1.92138e+10,-1.43466e+11,4.00625e+08,5.87962e+07,3.36536e+07,5938.89,3.35038e+07,-5.86684e+07,0,0,-6.6209e-24,-1.97861e-08,4.67861e-09,1.51075e-08,-2.70962e-07,-1.78171e-06,1.96899e-07,-4.04096e-07,2.11463e-07,1.92633e-07,-3.06989e-05,-4.99622e-05,-9.55257e-06,0.0400023,0.0400616,0.0399912,1.56346e-06,-6.62654e-08,-1.49751e-06,-0,-0,-0,0,0,0,0.999987,0.000227481,-0.000214796,
35.3,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83901e+07,-5.56262e+07,143.642,887.081,356.611,0.999991,0.00022792,-0.000218657,-0.931935,-0.000209674,-8.80975e-05,0.362625,1.17202e-06,5.87151e-08,-1.23518e-06,0.0999991,0.0499991,-1961860.486701461,-5519768.833963803,3437014.288258151,4291.880921,-4393.298386,-4587.571952,4288.993354,6340.514747,411.7495778,-2.155121046e-06,2.763147318e-06,2.518911516e-06,0.53335,5.75385,419252,6604.59,30619.2,8674.23,6617,-29712.3,11392.7,4.71295e-06,1,2.68064e-12,1.9631e+06,-2.36022e+06,6.0585e+06,-7393.43,6.05149e+06,2.35989e+06,2.61189e+10,1.40843e+11,-3.34318e+10,6.11536e+07,-3.34404e+10,-1.40831e+11,4.00623e+08,6.18706e+07,2.76243e+07,6700.63,2.74789e+07,-6.17191e+07,-1.32418e-23,0,6.6209e-24,-2.186e-08,6.53562e-09,1.53244e-08,-2.84784e-07,-1.81722e-06,3.68779e-07,-4.48545e-07,2.44237e-07,2.04308e-07,-2.98643e-05,-5.02952e-05,-5.44064e-06,0.0400481,0.0400327,0.0399276,1.64242e-06,-1.92057e-07,-1.45482e-06,-0,-0,-0,0,0,0,0.999987,0.000227481,-0.000214796,
35.4,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.839e+07,-5.56262e+07,143.642,887.081,356.612,0.999992,0.000227887,-0.000219834,-0.912647,-0.000219896,-9.20973e-05,0.408749,1.20667e-06,-3.29616e-08,-1.17684e-06,0.0999992,0.0499992,-1961431.201601909,-5520208.215486474,3436555.420222321,4292.130436,-4392.596261,-4588.01035,4289.10156,6349.903597,-222.3885722,-2.087439628e-06,2.645677863e-06,2.558445312e-06,0.533271,5.75394,419251,6508.92,30662.5,8725.94,6521.7,-28493.3,14293.4,4.71295e-06,1,2.68066e-12,1.96258e+06,-1.74418e+06,6.26386e+06,-7581.59,6.25682e+06,1.7446e+06,2.61168e+10,1.36802e+11,-4.73249e+10,6.53685e+07,-4.7333e+10,-1.36789e+11,4.0062e+08,6.43277e+07,2.13183e+07,7648.98,2.11797e+07,-6.41531e+07,0,0,0,-2.37191e-08,8.51339e-09,1.52057e-08,-2.96528e-07,-1.8171e-06,5.54811e-07,-4.77846e-07,2.69853e-07,2.07994e-07,-2.89042e-05,-4.97036e-05,-1.91893e-06,0.0399782,0.0400094,0.0398819,1.70823e-06,-3.11328e-07,-1.40004e-06,-0,-0,-0,0,0,0,0.999987,0.000227481,-0.000214796,
